交易所,合约,合约名称,品种,合约乘数,开仓费率,开仓费/手,平仓费率,平仓费/手,平今仓费率,平今仓费/手,最新价,成交量,空盘量,1手开仓手续费,1手平仓手续费,1手平今仓手续费,做多保证金率,做多保证金/手,做空保证金率,做空保证金/手,做多1手保证金,做空1手保证金,最小跳动价位,1Tick盈亏
CFFEX,TS2312,2年期国债期货2312,TS,20000,0.000000,3.0,0.000000,3.0,0.000000,0.0,101.195,36480,67890.0,3.0,3.0,0.0,0.01,0.0,0.01,0.0,20238.999999999996,20238.999999999996,0.005,100.0
CFFEX,TF2312,国债2312,TF,10000,0.000000,3.0,0.000000,3.0,0.000000,0.0,101.925,42748,111342.0,3.0,3.0,0.0,0.022000000000000002,0.0,0.022000000000000002,0.0,22423.500000000004,22423.500000000004,0.005,50.0
CZCE,LR401,晚籼1月,LR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2360.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,11800.0,11800.0,1.0,20.0
CZCE,SR401,白糖1月,SR,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,6815.0,520149,594382.0,4.0,4.0,4.0,0.13,0.0,0.13,0.0,8859.5,8859.5,1.0,10.0
CZCE,PM401,普麦1月,PM,50,0.000000,5.0,0.000000,5.0,0.000000,5.0,3122.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,39025.0,39025.0,1.0,50.0
CZCE,PK401,花生1月,PK,5,0.000000,4.0,0.000000,4.0,0.000000,4.0,9906.0,7590,58355.0,4.0,4.0,4.0,0.13999999999999999,0.0,0.13999999999999999,0.0,6934.199999999999,6934.199999999999,2.0,10.0
CZCE,FG401,玻璃1月,FG,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,1698.0,910075,972845.0,3.0,3.0,3.0,0.16999999999999998,0.0,0.16999999999999998,0.0,5773.2,5773.2,1.0,20.0
CZCE,OI401,菜油1月,OI,10,0.000000,2.0,0.000000,2.0,0.000000,0.0,8548.0,589537,323026.0,2.0,2.0,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,11967.199999999999,11967.199999999999,1.0,10.0
CZCE,CF401,棉花1月,CF,5,0.000000,4.3,0.000000,4.3,0.000000,0.0,17150.0,248661,592894.0,4.3,4.3,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,12004.999999999998,12004.999999999998,5.0,25.0
CZCE,PF401,短纤1月,PF,5,0.000000,3.0,0.000000,3.0,0.000000,3.0,7740.0,13739,37680.0,3.0,3.0,3.0,0.15,0.0,0.15,0.0,5805.0,5805.0,2.0,10.0
CZCE,SM401,锰硅1月,SM,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,6978.0,26433,70927.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,6978.0,6978.0,2.0,10.0
CZCE,SA401,纯碱1月,SA,20,0.000200,0.0,0.000200,0.0,0.000200,0.0,1833.0,1143590,874751.0,7.332000000000001,7.332000000000001,7.332000000000001,0.16,0.0,0.16,0.0,5865.6,5865.6,1.0,20.0
CZCE,CY401,棉纱1月,CY,5,0.000000,4.0,0.000000,4.0,0.000000,0.0,23330.0,2090,3324.0,4.0,4.0,0.0,0.25,0.0,0.25,0.0,29162.5,29162.5,5.0,25.0
CZCE,AP401,苹果1月,AP,10,0.000000,5.0,0.000000,5.0,0.000000,5.0,9120.0,46499,102194.0,5.0,5.0,5.0,0.15,0.0,0.15,0.0,13680.0,13680.0,1.0,10.0
CZCE,WH401,强麦1月,WH,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,3198.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,15990.0,15990.0,1.0,20.0
CZCE,CJ401,红枣1月,CJ,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,13580.0,90754,63278.0,3.0,3.0,0.0,0.18,0.0,0.18,0.0,12222.0,12222.0,5.0,25.0
CZCE,SF401,硅铁1月,SF,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,7472.0,26408,66608.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,7472.0,7472.0,2.0,10.0
CZCE,MA401,甲醇1月,MA,10,0.000000,2.0,0.000000,2.0,0.000000,6.0,2557.0,1083709,1248478.0,2.0,2.0,6.0,0.16,0.0,0.16,0.0,4091.2000000000003,4091.2000000000003,1.0,10.0
CZCE,UR401,尿素1月,UR,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,2228.0,480123,356516.0,5.0,5.0,5.0,0.13,0.0,0.13,0.0,5792.8,5792.8,1.0,20.0
CZCE,RM401,菜粕1月,RM,10,0.000000,1.5,0.000000,1.5,0.000000,1.5,3127.0,794583,519985.0,1.5,1.5,1.5,0.13999999999999999,0.0,0.13999999999999999,0.0,4377.799999999999,4377.799999999999,1.0,10.0
CZCE,JR401,粳稻1月,JR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2662.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,13310.0,13310.0,1.0,20.0
CZCE,TA401,PTA1月,TA,5,0.000000,4.0,0.000000,4.0,0.000000,4.0,6226.0,1033543,1554759.0,4.0,4.0,4.0,0.13999999999999999,0.0,0.13999999999999999,0.0,4358.2,4358.2,2.0,10.0
CZCE,PM409,普麦9月,PM,50,0.000000,5.0,0.000000,5.0,0.000000,5.0,3122.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,39025.0,39025.0,1.0,50.0
CZCE,RM409,菜粕9月,RM,10,0.000000,1.5,0.000000,1.5,0.000000,1.5,2914.0,2322,4603.0,1.5,1.5,1.5,0.13999999999999999,0.0,0.13999999999999999,0.0,4079.5999999999995,4079.5999999999995,1.0,10.0
CZCE,RS409,菜籽9月,RS,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,6012.0,0,0.0,2.0,2.0,2.0,0.26,0.0,0.26,0.0,15631.2,15631.2,1.0,10.0
CZCE,SA409,纯碱9月,SA,20,0.000200,0.0,0.000200,0.0,0.000200,0.0,1689.0,7034,12367.0,6.756,6.756,6.756,0.16,0.0,0.16,0.0,5404.8,5404.8,1.0,20.0
CZCE,FG407,玻璃7月,FG,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,1570.0,444,9045.0,3.0,3.0,3.0,0.16999999999999998,0.0,0.16999999999999998,0.0,5337.999999999999,5337.999999999999,1.0,20.0
CZCE,JR407,粳稻7月,JR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2662.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,13310.0,13310.0,1.0,20.0
CZCE,LR407,晚籼7月,LR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2360.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,11800.0,11800.0,1.0,20.0
CZCE,MA407,甲醇7月,MA,10,0.000000,2.0,0.000000,2.0,0.000000,6.0,2457.0,279,10400.0,2.0,2.0,6.0,0.16,0.0,0.16,0.0,3931.2000000000003,3931.2000000000003,1.0,10.0
CZCE,OI407,菜油7月,OI,10,0.000000,2.0,0.000000,2.0,0.000000,0.0,8469.0,320,909.0,2.0,2.0,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,11856.599999999999,11856.599999999999,1.0,10.0
CZCE,PF407,短纤7月,PF,5,0.000000,3.0,0.000000,3.0,0.000000,3.0,7820.0,0,281.0,3.0,3.0,3.0,0.15,0.0,0.15,0.0,5865.0,5865.0,2.0,10.0
CZCE,PM407,普麦7月,PM,50,0.000000,5.0,0.000000,5.0,0.000000,5.0,3122.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,39025.0,39025.0,1.0,50.0
CZCE,RM407,菜粕7月,RM,10,0.000000,1.5,0.000000,1.5,0.000000,1.5,2908.0,2853,12506.0,1.5,1.5,1.5,0.13999999999999999,0.0,0.13999999999999999,0.0,4071.1999999999994,4071.1999999999994,1.0,10.0
CZCE,RS407,菜籽7月,RS,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,6051.0,1,1.0,2.0,2.0,2.0,0.26,0.0,0.26,0.0,15732.6,15732.6,1.0,10.0
CZCE,SA407,纯碱7月,SA,20,0.000200,0.0,0.000200,0.0,0.000200,0.0,1685.0,4214,17128.0,6.74,6.74,6.74,0.16,0.0,0.16,0.0,5392.0,5392.0,1.0,20.0
CZCE,SF407,硅铁7月,SF,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,7474.0,16,874.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,7474.0,7474.0,2.0,10.0
CZCE,SM407,锰硅7月,SM,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,6904.0,221,846.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,6904.0,6904.0,2.0,10.0
CZCE,SR407,白糖7月,SR,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,6744.0,1143,3709.0,4.0,4.0,4.0,0.13,0.0,0.13,0.0,8767.2,8767.2,1.0,10.0
CZCE,TA407,PTA7月,TA,5,0.000000,4.0,0.000000,4.0,0.000000,4.0,6156.0,39,5016.0,4.0,4.0,4.0,0.13999999999999999,0.0,0.13999999999999999,0.0,4309.2,4309.2,2.0,10.0
CZCE,UR407,尿素7月,UR,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,2018.0,204,2052.0,5.0,5.0,5.0,0.13,0.0,0.13,0.0,5246.8,5246.8,1.0,20.0
CZCE,WH407,强麦7月,WH,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,3198.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,15990.0,15990.0,1.0,20.0
SHFE,ao2407,ao2407,ao,20,0.000010,0.0,0.000010,0.0,0.000000,0.0,3012.0000000000005,6,63.0,0.6024000000000002,0.6024000000000002,0.0,0.09,0.0,0.09,0.0,5421.6,5421.6,1.0,20.0
SHFE,au2408,au2408,au,1000,0.000000,2.0,0.000000,2.0,0.000000,0.0,473.00000000000006,826,2943.0,2.0,2.0,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,66220.0,66220.0,0.02,20.0
SHFE,bu2407,bu2407,bu,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3723.0000000000005,1,7.0,3.7230000000000008,3.7230000000000008,3.7230000000000008,0.16999999999999998,0.0,0.16999999999999998,0.0,6329.1,6329.1,1.0,10.0
SHFE,cu2407,cu2407,cu,5,0.000050,0.0,0.000050,0.0,0.000000,0.0,68030.0,115,1698.0,17.0075,17.0075,0.0,0.16,0.0,0.16,0.0,54424.0,54424.0,10.0,50.0
SHFE,hc2407,hc2407,hc,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3782.0000000000005,17,473.0,3.782000000000001,3.782000000000001,3.782000000000001,0.16,0.0,0.16,0.0,6051.200000000002,6051.200000000002,1.0,10.0
SHFE,ni2407,ni2407,ni,1,0.000000,1.0,0.000000,1.0,0.000000,0.0,159040.0,27,781.0,1.0,1.0,0.0,0.21000000000000002,0.0,0.21000000000000002,0.0,33398.4,33398.4,10.0,10.0
SHFE,pb2407,pb2407,pb,5,0.000040,0.0,0.000040,0.0,0.000000,0.0,16550.0,30,120.0,3.31,3.31,0.0,0.16,0.0,0.16,0.0,13240.0,13240.0,5.0,25.0
SHFE,rb2407,rb2407,rb,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3730.0000000000005,2080,60361.0,3.730000000000001,3.730000000000001,3.730000000000001,0.16,0.0,0.16,0.0,5968.000000000001,5968.000000000001,1.0,10.0
SHFE,ru2407,ru2407,ru,10,0.000000,3.0,0.000000,3.0,0.000000,0.0,14075.000000000002,39,838.0,3.0,3.0,0.0,0.16999999999999998,0.0,0.16999999999999998,0.0,23927.500000000004,23927.500000000004,5.0,50.0
SHFE,sn2407,sn2407,sn,1,0.000000,1.0,0.000000,1.0,0.000000,0.0,220600.00000000003,1,272.0,1.0,1.0,0.0,0.2,0.0,0.2,0.0,44120.00000000001,44120.00000000001,10.0,10.0
SHFE,sp2407,sp2407,sp,10,0.000050,0.0,0.000050,0.0,0.000000,0.0,6078.000000000001,272,4186.0,3.0390000000000006,3.0390000000000006,0.0,0.15,0.0,0.15,0.0,9117.0,9117.0,2.0,20.0
SHFE,ss2407,ss2407,ss,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,15290.000000000002,6,106.0,2.0,2.0,0.0,0.2,0.0,0.2,0.0,15290.000000000004,15290.000000000004,5.0,25.0
SHFE,wr2407,wr2407,wr,10,0.000040,0.0,0.000040,0.0,0.000040,0.0,4529.0,0,4.0,1.8116,1.8116,1.8116,0.25,0.0,0.25,0.0,11322.5,11322.5,1.0,10.0
SHFE,zn2407,zn2407,zn,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,20710.0,25,559.0,3.0,3.0,0.0,0.16,0.0,0.16,0.0,16568.0,16568.0,5.0,25.0
DCE,fb2402,纤维板2402,fb,10,0.000100,0.0,0.000100,0.0,0.000050,0.0,1315.0,0,4.0,1.3150000000000002,1.3150000000000002,0.6575000000000001,0.25,0.0,0.25,0.0,3287.5,3287.5,0.5,5.0
DCE,p2402,棕榈油2402,p,10,0.000000,2.5,0.000000,2.5,0.000000,1.25,7210.0,7111,19991.0,2.5,2.5,1.25,0.16999999999999998,0.0,0.16999999999999998,0.0,12256.999999999998,12256.999999999998,2.0,20.0
DCE,v2402,聚氯乙烯2402,v,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,6351.0,22356,29752.0,2.0,2.0,0.0,0.18,0.0,0.18,0.0,5715.9,5715.9,1.0,5.0
DCE,b2402,豆二2402,b,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,4331.0,1078,416.0,2.0,2.0,2.0,0.15,0.0,0.15,0.0,6496.5,6496.5,1.0,10.0
DCE,bb2402,胶合板2402,bb,500,0.000100,0.0,0.000100,0.0,0.000050,0.0,400.0,0,0.0,20.0,20.0,10.0,0.45,0.0,0.45,0.0,90000.0,90000.0,0.05,25.0
DCE,i2402,铁矿石2402,i,100,0.000100,0.0,0.000100,0.0,0.000100,0.0,844.0,6301,45416.0,8.440000000000001,8.440000000000001,8.440000000000001,0.19,0.0,0.19,0.0,16036.0,16036.0,0.5,50.0
DCE,rr2402,粳米2402,rr,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,3616.0,64,4813.0,4.0,4.0,4.0,0.12,0.0,0.12,0.0,4339.2,4339.2,1.0,10.0
DCE,l2402,聚乙烯2402,l,5,0.000000,2.0,0.000000,2.0,0.000000,1.0,8252.0,17039,31522.0,2.0,2.0,1.0,0.18,0.0,0.18,0.0,7426.799999999999,7426.799999999999,1.0,5.0
DCE,pp2402,聚丙烯2402,pp,5,0.000000,1.0,0.000000,1.0,0.000000,1.0,7822.0,20998,29175.0,1.0,1.0,1.0,0.18,0.0,0.18,0.0,7039.8,7039.8,1.0,5.0
DCE,j2402,焦炭2402,j,100,0.000060,0.0,0.000060,0.0,0.000060,0.0,2489.5,202,254.0,14.937000000000003,14.937000000000003,14.937000000000003,0.26,0.0,0.26,0.0,64727.0,64727.0,0.5,50.0
DCE,jm2402,焦煤2402,jm,60,0.000060,0.0,0.000060,0.0,0.000060,0.0,1825.5,1309,777.0,6.5718000000000005,6.5718000000000005,6.5718000000000005,0.26,0.0,0.26,0.0,28477.8,28477.8,0.5,30.0
CFFEX,IH2403,上证50期货2403,IH,300,0.000023,0.0,0.000023,0.0,0.000345,0.0,2541.8,1763,8523.0,17.53842,17.53842,263.0763,0.15,0.0,0.15,0.0,114381.0,114381.0,0.2,60.0
CFFEX,IC2403,中证500期货2403,IC,200,0.000023,0.0,0.000023,0.0,0.000345,0.0,5625.6,3363,66675.0,25.87776,25.87776,388.16640000000007,0.16999999999999998,0.0,0.16999999999999998,0.0,191270.4,191270.4,0.2,40.0
CFFEX,IF2403,股指2403,IF,300,0.000023,0.0,0.000023,0.0,0.000345,0.0,3734.2,2635,20446.0,25.76598,25.76598,386.4897,0.15,0.0,0.15,0.0,168039.0,168039.0,0.2,60.0
CFFEX,IM2403,中证1000股指期货2403,IM,200,0.000023,0.0,0.000023,0.0,0.000345,0.0,5919.6,3498,44032.0,27.23016,27.23016,408.45240000000007,0.15,0.0,0.15,0.0,177588.0,177588.0,0.2,40.0
DCE,eb2407,苯乙烯2407,eb,5,0.000000,6.0,0.000000,6.0,0.000000,6.0,8303.0,14,283.0,6.0,6.0,6.0,0.19,0.0,0.19,0.0,7887.85,7887.85,1.0,5.0
CZCE,ZC406,煤6月,ZC,100,0.000000,3.0,0.000000,3.0,0.000000,0.0,801.4,0,0.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,16028.0,16028.0,0.2,20.0
DCE,b2406,豆二2406,b,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,3992.0,57,463.0,2.0,2.0,2.0,0.15,0.0,0.15,0.0,5988.0,5988.0,1.0,10.0
DCE,rr2406,粳米2406,rr,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,3657.0,26,1586.0,4.0,4.0,4.0,0.12,0.0,0.12,0.0,4388.4,4388.4,1.0,10.0
DCE,fb2406,纤维板2406,fb,10,0.000100,0.0,0.000100,0.0,0.000050,0.0,1333.5,0,2.0,1.3335000000000001,1.3335000000000001,0.6667500000000001,0.25,0.0,0.25,0.0,3333.75,3333.75,0.5,5.0
DCE,l2406,聚乙烯2406,l,5,0.000000,2.0,0.000000,2.0,0.000000,1.0,8231.0,27,214.0,2.0,2.0,1.0,0.18,0.0,0.18,0.0,7407.9,7407.9,1.0,5.0
DCE,bb2406,胶合板2406,bb,500,0.000100,0.0,0.000100,0.0,0.000050,0.0,400.0,0,0.0,20.0,20.0,10.0,0.45,0.0,0.45,0.0,90000.0,90000.0,0.05,25.0
DCE,p2406,棕榈油2406,p,10,0.000000,2.5,0.000000,2.5,0.000000,1.25,7224.0,65,750.0,2.5,2.5,1.25,0.16999999999999998,0.0,0.16999999999999998,0.0,12280.8,12280.8,2.0,20.0
DCE,jm2406,焦煤2406,jm,60,0.000060,0.0,0.000060,0.0,0.000060,0.0,1682.0,7,77.0,6.055200000000001,6.055200000000001,6.055200000000001,0.26,0.0,0.26,0.0,26239.2,26239.2,0.5,30.0
DCE,j2406,焦炭2406,j,100,0.000060,0.0,0.000060,0.0,0.000060,0.0,2426.5,0,57.0,14.559000000000003,14.559000000000003,14.559000000000003,0.26,0.0,0.26,0.0,63089.0,63089.0,0.5,50.0
DCE,v2406,聚氯乙烯2406,v,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,6388.0,88,657.0,2.0,2.0,0.0,0.18,0.0,0.18,0.0,5749.2,5749.2,1.0,5.0
DCE,pp2406,聚丙烯2406,pp,5,0.000000,1.0,0.000000,1.0,0.000000,1.0,7771.0,50,265.0,1.0,1.0,1.0,0.18,0.0,0.18,0.0,6993.9,6993.9,1.0,5.0
DCE,i2406,铁矿石2406,i,100,0.000100,0.0,0.000100,0.0,0.000100,0.0,798.5,3121,13027.0,7.985,7.985,7.985,0.19,0.0,0.19,0.0,15171.5,15171.5,0.5,50.0
DCE,a2405,豆一2405,a,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,5067.0,1823,6710.0,2.0,2.0,2.0,0.18,0.0,0.18,0.0,9120.6,9120.6,1.0,10.0
DCE,b2405,豆二2405,b,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,4009.0,528,4673.0,2.0,2.0,2.0,0.15,0.0,0.15,0.0,6013.5,6013.5,1.0,10.0
DCE,bb2405,胶合板2405,bb,500,0.000100,0.0,0.000100,0.0,0.000050,0.0,400.0,0,0.0,20.0,20.0,10.0,0.45,0.0,0.45,0.0,90000.0,90000.0,0.05,25.0
DCE,c2405,玉米2405,c,10,0.000000,0.2,0.000000,0.2,0.000000,0.0,2601.0,15058,140700.0,0.2,0.2,0.0,0.15,0.0,0.15,0.0,3901.5,3901.5,1.0,10.0
DCE,cs2405,玉米淀粉2405,cs,10,0.000000,1.5,0.000000,1.5,0.000000,0.75,2907.0,570,11896.0,1.5,1.5,0.75,0.13,0.0,0.13,0.0,3779.1,3779.1,1.0,10.0
DCE,fb2405,纤维板2405,fb,10,0.000100,0.0,0.000100,0.0,0.000050,0.0,1297.0,2,6.0,1.2970000000000002,1.2970000000000002,0.6485000000000001,0.25,0.0,0.25,0.0,3242.5,3242.5,0.5,5.0
DCE,i2405,铁矿石2405,i,100,0.000100,0.0,0.000100,0.0,0.000100,0.0,813.0,49829,182220.0,8.13,8.13,8.13,0.19,0.0,0.19,0.0,15447.0,15447.0,0.5,50.0
DCE,j2405,焦炭2405,j,100,0.000060,0.0,0.000060,0.0,0.000060,0.0,2380.5,311,1996.0,14.283000000000001,14.283000000000001,14.283000000000001,0.26,0.0,0.26,0.0,61893.0,61893.0,0.5,50.0
DCE,jm2405,焦煤2405,jm,60,0.000060,0.0,0.000060,0.0,0.000060,0.0,1683.5,6216,11431.0,6.060600000000001,6.060600000000001,6.060600000000001,0.26,0.0,0.26,0.0,26262.600000000002,26262.600000000002,0.5,30.0
DCE,l2405,聚乙烯2405,l,5,0.000000,2.0,0.000000,2.0,0.000000,1.0,8235.0,9202,17095.0,2.0,2.0,1.0,0.18,0.0,0.18,0.0,7411.5,7411.5,1.0,5.0
DCE,m2405,豆粕2405,m,10,0.000000,0.2,0.000000,0.2,0.000000,0.1,3387.0,199102,677155.0,0.2,0.2,0.1,0.13999999999999999,0.0,0.13999999999999999,0.0,4741.799999999999,4741.799999999999,1.0,10.0
DCE,p2405,棕榈油2405,p,10,0.000000,2.5,0.000000,2.5,0.000000,1.25,7234.0,46161,88222.0,2.5,2.5,1.25,0.16999999999999998,0.0,0.16999999999999998,0.0,12297.8,12297.8,2.0,20.0
DCE,pp2405,聚丙烯2405,pp,5,0.000000,1.0,0.000000,1.0,0.000000,1.0,7794.0,6204,25018.0,1.0,1.0,1.0,0.18,0.0,0.18,0.0,7014.599999999999,7014.599999999999,1.0,5.0
DCE,rr2405,粳米2405,rr,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,3649.0,70,2014.0,4.0,4.0,4.0,0.12,0.0,0.12,0.0,4378.8,4378.8,1.0,10.0
DCE,v2405,聚氯乙烯2405,v,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,6392.0,31988,69686.0,2.0,2.0,0.0,0.18,0.0,0.18,0.0,5752.8,5752.8,1.0,5.0
DCE,y2405,豆油2405,y,10,0.000000,2.5,0.000000,2.5,0.000000,1.25,7588.0,56903,109537.0,2.5,2.5,1.25,0.13999999999999999,0.0,0.13999999999999999,0.0,10623.199999999999,10623.199999999999,2.0,20.0
CZCE,AP405,苹果5月,AP,10,0.000000,5.0,0.000000,5.0,0.000000,5.0,9195.0,936,6513.0,5.0,5.0,5.0,0.15,0.0,0.15,0.0,13792.5,13792.5,1.0,10.0
CZCE,CF405,棉花5月,CF,5,0.000000,4.3,0.000000,4.3,0.000000,0.0,16900.0,18700,79641.0,4.3,4.3,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,11829.999999999998,11829.999999999998,5.0,25.0
CZCE,CJ405,红枣5月,CJ,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,13760.0,11948,17943.0,3.0,3.0,0.0,0.18,0.0,0.18,0.0,12384.0,12384.0,5.0,25.0
CZCE,CY405,棉纱5月,CY,5,0.000000,4.0,0.000000,4.0,0.000000,0.0,23530.0,2,16.0,4.0,4.0,0.0,0.25,0.0,0.25,0.0,29412.5,29412.5,5.0,25.0
INE,ec2404,ec2404,ec,50,0.000010,0.0,0.000010,0.0,0.000000,0.0,884.7,109826,33662.0,0.44235,0.44235,0.0,0.12,0.0,0.12,0.0,5308.2,5308.2,0.1,5.0
CFFEX,TS2406,2年期国债期货2406,TS,20000,0.000000,3.0,0.000000,3.0,0.000000,0.0,101.105,7,446.0,3.0,3.0,0.0,0.01,0.0,0.01,0.0,20221.0,20221.0,0.005,100.0
CFFEX,TF2406,国债2406,TF,10000,0.000000,3.0,0.000000,3.0,0.000000,0.0,101.535,232,926.0,3.0,3.0,0.0,0.022000000000000002,0.0,0.022000000000000002,0.0,22337.7,22337.7,0.005,50.0
CFFEX,TL2406,30年期国债期货2406,TL,10000,0.000000,3.0,0.000000,3.0,0.000000,0.0,98.45,40,235.0,3.0,3.0,0.0,0.034999999999999996,0.0,0.034999999999999996,0.0,34457.5,34457.5,0.01,100.0
DCE,a2409,豆一2409,a,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,4984.0,27,42.0,2.0,2.0,2.0,0.18,0.0,0.18,0.0,8971.199999999999,8971.199999999999,1.0,10.0
DCE,b2409,豆二2409,b,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,4052.0,26,101.0,2.0,2.0,2.0,0.15,0.0,0.15,0.0,6078.0,6078.0,1.0,10.0
DCE,bb2409,胶合板2409,bb,500,0.000100,0.0,0.000100,0.0,0.000050,0.0,400.0,0,0.0,20.0,20.0,10.0,0.45,0.0,0.45,0.0,90000.0,90000.0,0.05,25.0
DCE,c2409,玉米2409,c,10,0.000000,0.2,0.000000,0.2,0.000000,0.0,2599.0,270,1348.0,0.2,0.2,0.0,0.15,0.0,0.15,0.0,3898.5,3898.5,1.0,10.0
DCE,cs2409,玉米淀粉2409,cs,10,0.000000,1.5,0.000000,1.5,0.000000,0.75,2908.0,4,29.0,1.5,1.5,0.75,0.13,0.0,0.13,0.0,3780.4,3780.4,1.0,10.0
DCE,fb2409,纤维板2409,fb,10,0.000100,0.0,0.000100,0.0,0.000050,0.0,1277.0,0,0.0,1.2770000000000001,1.2770000000000001,0.6385000000000001,0.25,0.0,0.25,0.0,3192.5,3192.5,0.5,5.0
DCE,i2409,铁矿石2409,i,100,0.000100,0.0,0.000100,0.0,0.000100,0.0,758.0,4075,8237.0,7.58,7.58,7.58,0.19,0.0,0.19,0.0,14402.0,14402.0,0.5,50.0
DCE,j2409,焦炭2409,j,100,0.000060,0.0,0.000060,0.0,0.000060,0.0,2339.5,8,39.0,14.037000000000003,14.037000000000003,14.037000000000003,0.26,0.0,0.26,0.0,60827.0,60827.0,0.5,50.0
DCE,jm2409,焦煤2409,jm,60,0.000060,0.0,0.000060,0.0,0.000060,0.0,1640.0,43,104.0,5.904000000000001,5.904000000000001,5.904000000000001,0.26,0.0,0.26,0.0,25584.0,25584.0,0.5,30.0
DCE,l2409,聚乙烯2409,l,5,0.000000,2.0,0.000000,2.0,0.000000,1.0,8220.0,80,146.0,2.0,2.0,1.0,0.18,0.0,0.18,0.0,7398.0,7398.0,1.0,5.0
DCE,m2409,豆粕2409,m,10,0.000000,0.2,0.000000,0.2,0.000000,0.1,3419.0,20590,58053.0,0.2,0.2,0.1,0.13999999999999999,0.0,0.13999999999999999,0.0,4786.599999999999,4786.599999999999,1.0,10.0
DCE,p2409,棕榈油2409,p,10,0.000000,2.5,0.000000,2.5,0.000000,1.25,7160.0,193,397.0,2.5,2.5,1.25,0.16999999999999998,0.0,0.16999999999999998,0.0,12171.999999999998,12171.999999999998,2.0,20.0
DCE,pp2409,聚丙烯2409,pp,5,0.000000,1.0,0.000000,1.0,0.000000,1.0,7777.0,35,63.0,1.0,1.0,1.0,0.18,0.0,0.18,0.0,6999.3,6999.3,1.0,5.0
DCE,rr2409,粳米2409,rr,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,3681.0,28,109.0,4.0,4.0,4.0,0.12,0.0,0.12,0.0,4417.2,4417.2,1.0,10.0
DCE,v2409,聚氯乙烯2409,v,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,6399.0,123,210.0,2.0,2.0,0.0,0.18,0.0,0.18,0.0,5759.099999999999,5759.099999999999,1.0,5.0
